tcr_id_reference,percentage_lower
2627,3.513909224011713
10785,14.641288433382138
20861,26.647144948755493
11316,81.84480234260614
5216,94.5827232796486
21410,44.5095168374817
21404,61.05417276720352
21174,83.601756954612
30079,3.953147877013177
16928,82.57686676427525
32139,45.827232796486086
21390,32.357247437774525
3130,37.774524158125914
32449,41.288433382137626
29733,9.956076134699854
31791,70.13177159590043
6128,96.19326500732065
31752,56.95461200585652
32716,47.14494875549048
15381,98.82869692532942
15183,8.345534407027818
14289,8.638360175695462
32299,91.06881405563689
32448,98.38945827232797
5583,0.29282576866764276
33032,72.62079062957541
31786,16.83748169838946
5152,40.55636896046852
6472,1.171303074670571
366,6.588579795021962
3522,68.5212298682284
28942,32.503660322108345
32098,1.171303074670571
32259,66.3250366032211
29719,64.86090775988286
23591,7.320644216691069
18275,3.513909224011713
18715,69.54612005856515
7146,72.32796486090776
12984,61.78623718887262
29735,29.86822840409956
12947,36.16398243045388
21433,3.806734992679356
32088,24.30453879941435
33341,57.540263543191806
15386,42.4597364568082
404,44.21669106881406
7796,90.62957540263542
33156,1.610541727672035
19032,12.005856515373353
4102,78.62371888726209
28831,89.60468521229869
32869,12.73792093704246
32841,19.32650073206442
24789,27.086383601756953
10160,94.87554904831626
32316,4.831625183016105
33752,71.8887262079063
9587,27.81844802342606
1333,98.09663250366032
32061,20.351390922401173
33394,13.177159590043924
12366,4.538799414348463
19970,61.49341142020498
1131,54.465592972181554
764,93.99707174231332
32897,65.59297218155197
33237,68.5212298682284
11900,89.31185944363104
32667,81.55197657393852
2932,7.027818448023426
21442,47.73060029282577
4990,54.31918008784773
32576,6.295754026354319
32210,39.0922401171303
7080,97.51098096632504
32953,38.213762811127374
32774,26.500732064421666
33318,49.926793557833086
30610,52.7086383601757
32985,39.0922401171303
7081,53.58711566617862
21286,20.20497803806735
1037,99.41434846266472
12089,15.666178623718888
53,8.199121522693996
6200,53.294289897510986
18942,94.87554904831626
7650,93.99707174231332
18773,27.96486090775988
3391,91.21522693997072
32159,47.58418740849194
32617,94.72913616398243
33086,4.24597364568082
11541,24.45095168374817
17130,99.85358711566617
32367,40.26354319180088
32401,49.633967789165446
31726,56.95461200585652
30362,46.412884333821374
32987,60.17569546120058
5131,2.9282576866764276
32777,77.45241581259151
13035,4.978038067349927
32560,56.36896046852124
32428,98.68228404099561
33050,18.594436310395317
15068,63.543191800878475
17469,77.45241581259151
33256,55.78330893118595
31333,63.689604685212295
12105,8.49194729136164
3753,71.59590043923866
12850,38.50658857979502
1385,5.856515373352855
32766,11.273792093704246
22561,14.348462664714495
23859,17.423133235724745
31736,66.3250366032211
3791,30.45387994143485
31905,28.989751098096633
31859,17.423133235724745
30992,42.16691068814056
33243,42.4597364568082
32149,89.45827232796486
3368,67.20351390922401
28885,20.497803806734993
34506,34.40702781844802
30576,66.4714494875549
30210,27.086383601756953
25972,59.88286969253295
1190,75.40263543191801
1184,0.5856515373352855
32215,91.06881405563689
22012,70.13177159590043
10936,5.417276720351391
6370,10.980966325036604
317,10.102489019033674
32980,61.20058565153733
31292,69.25329428989751
8610,41.288433382137626
32214,85.50512445095168
33095,8.052708638360176
13147,8.784773060029282
